Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,97.750000,98.809998,97.370003,98.349998,88.077995,3868900
2016-02-02,97.500000,97.550003,96.160004,96.449997,86.376411,3279600
2016-02-03,97.089996,97.290001,94.889999,97.029999,86.895828,5457300
2016-02-04,96.790001,97.919998,96.470001,97.260002,87.101830,3431800
2016-02-05,96.940002,97.000000,94.949997,95.260002,85.310715,3993600
2016-02-08,94.199997,94.379997,92.500000,93.779999,83.985291,6303900
2016-02-09,92.839996,94.470001,92.699997,93.660004,83.877815,4793900
2016-02-10,94.190002,95.269997,93.620003,93.720001,83.931557,3580000
2016-02-11,92.389999,93.059998,91.580002,92.559998,82.892715,7239700
2016-02-12,93.470001,94.379997,93.010002,94.360001,84.504707,2948100
2016-02-16,95.620003,96.089996,94.959999,96.080002,86.045074,3577700
2016-02-17,96.769997,97.930000,96.589996,97.669998,87.468994,3635000
2016-02-18,97.900002,97.919998,97.089996,97.279999,87.119728,2432100
2016-02-19,96.849998,97.360001,96.430000,97.300003,87.137665,2243700
2016-02-22,98.239998,98.800003,98.110001,98.720001,88.409317,2235400
2016-02-23,98.379997,98.519997,97.470001,97.529999,87.343605,3203900
2016-02-24,96.580002,98.139999,95.989998,98.029999,87.791405,3253400
2016-02-25,98.269997,99.190002,97.820000,99.190002,88.830261,4961900
2016-02-26,99.669998,99.760002,98.959999,99.110001,88.758591,3194300
2016-02-29,99.120003,99.690002,98.320000,98.320000,88.051109,2749400
2016-03-01,99.129997,100.680000,98.839996,100.660004,90.146721,2955700
2016-03-02,100.519997,101.239998,100.260002,101.220001,90.648216,3591400
2016-03-03,101.129997,101.750000,100.849998,101.720001,91.095985,2703100
2016-03-04,101.889999,102.599998,101.400002,102.070000,91.409470,2442100
2016-03-07,101.650002,102.559998,101.559998,102.279999,91.597527,2963900
2016-03-08,101.730003,101.800003,100.910004,101.010002,90.460144,3436900
2016-03-09,101.500000,101.699997,100.980003,101.500000,90.898979,2131700
2016-03-10,101.800003,102.300003,100.400002,101.470001,90.872116,3702000
2016-03-11,102.370003,103.239998,102.330002,103.190002,92.412476,3253500
2016-03-14,102.879997,103.320000,102.690002,103.070000,92.305000,2987100
2016-03-15,102.000000,102.260002,101.760002,102.239998,91.990089,2992400
2016-03-16,101.989998,103.089996,101.910004,102.879997,92.565948,3473600
2016-03-17,102.870003,103.919998,102.599998,103.669998,93.276726,3472500
2016-03-18,103.949997,104.279999,103.800003,104.129997,93.690613,2942300
2016-03-21,103.980003,104.360001,103.800003,104.230003,93.780594,2539300
2016-03-22,103.750000,104.519997,103.610001,104.199997,93.753586,1962600
2016-03-23,104.040001,104.040001,103.279999,103.349998,92.988808,6087100
2016-03-24,102.760002,103.330002,102.529999,103.320000,92.961838,2173000
2016-03-28,103.580002,103.709999,103.070000,103.389999,93.024796,2103400
2016-03-29,103.190002,104.550003,102.959999,104.540001,94.059525,2925100
2016-03-30,105.040001,105.389999,104.730003,104.940002,94.419403,2258800
2016-03-31,104.970001,105.220001,104.699997,104.820000,94.311447,2230100
2016-04-01,104.300003,105.570000,103.949997,105.480003,94.905281,2996000
2016-04-04,105.489998,105.550003,104.889999,105.040001,94.509384,1847400
2016-04-05,104.309998,104.550003,103.870003,104.019997,93.591629,2572500
2016-04-06,104.089996,105.199997,103.900002,105.160004,94.617348,2572000
2016-04-07,104.500000,104.739998,103.440002,103.900002,93.483665,2134800
2016-04-08,104.570000,104.900002,103.910004,104.199997,93.753586,2337000
2016-04-11,104.650002,105.050003,103.910004,103.910004,93.492668,2276300
2016-04-12,104.099998,105.099998,103.779999,104.919998,94.401405,2358000
2016-04-13,105.500000,106.169998,105.430000,106.150002,95.508102,2864500
2016-04-14,106.239998,106.389999,105.900002,106.110001,95.472130,1666900
2016-04-15,106.120003,106.190002,105.870003,106.059998,95.427116,1622600
2016-04-18,105.739998,106.790001,105.610001,106.769997,96.065956,1767100
2016-04-19,107.019997,107.309998,106.610001,107.070000,96.335869,2103700
2016-04-20,107.209999,107.639999,106.830002,107.180000,96.434845,1958900
2016-04-21,107.260002,107.330002,106.480003,106.650002,95.957985,1675200
2016-04-22,106.510002,106.930000,106.239998,106.800003,96.092949,1893600
2016-04-25,106.500000,106.589996,106.059998,106.540001,95.859001,2088100
2016-04-26,106.779999,107.050003,106.440002,106.830002,96.119957,1747500
2016-04-27,106.660004,107.330002,106.419998,107.089996,96.353859,2267900
2016-04-28,106.629997,107.300003,105.870003,106.129997,95.490097,4834200
2016-04-29,105.800003,105.959999,104.809998,105.510002,94.932266,3068000
2016-05-02,105.800003,106.400002,105.470001,106.330002,95.670059,2546500
2016-05-03,105.620003,105.680000,104.820000,105.260002,94.707321,5172600
2016-05-04,104.760002,105.169998,104.370003,104.639999,94.149483,2578800
2016-05-05,104.949997,105.169998,104.370003,104.599998,94.113480,1616700
2016-05-06,104.139999,104.989998,104.000000,104.980003,94.455383,1759600
2016-05-09,104.870003,105.339996,104.769997,105.089996,94.554367,1747300
2016-05-10,105.500000,106.400002,105.410004,106.339996,95.679085,2400900
2016-05-11,106.089996,106.290001,105.339996,105.370003,94.806290,1531600
2016-05-12,105.820000,105.879997,104.720001,105.330002,94.770325,2470000
2016-05-13,105.080002,105.480003,104.220001,104.419998,93.951538,3754800
2016-05-16,104.580002,105.750000,104.410004,105.459999,94.887276,2069600
2016-05-17,105.260002,105.459999,104.160004,104.510002,94.032524,2792200
2016-05-18,104.510002,105.199997,103.820000,104.500000,94.023537,2797700
2016-05-19,104.080002,104.360001,103.370003,104.089996,93.654617,2616800
2016-05-20,104.540001,105.139999,104.449997,104.889999,94.374435,2005700
2016-05-23,104.919998,105.120003,104.660004,104.760002,94.257454,1662200
2016-05-24,105.220001,106.370003,105.220001,106.160004,95.517105,2409000
2016-05-25,106.510002,107.139999,106.510002,106.930000,96.209915,3266500
2016-05-26,107.019997,107.139999,106.730003,106.910004,96.191933,1803600
2016-05-27,106.970001,107.389999,106.949997,107.389999,96.623779,1691400
2016-05-31,107.570000,107.690002,106.959999,107.339996,96.578789,2570700
2016-06-01,107.000000,107.699997,106.800003,107.629997,96.839714,2679600
2016-06-02,107.400002,107.989998,107.110001,107.989998,97.163643,2112700
2016-06-03,107.779999,107.870003,106.940002,107.690002,96.893715,2502500
2016-06-06,107.839996,108.459999,107.800003,108.250000,97.397568,1782300
2016-06-07,108.389999,108.809998,108.320000,108.459999,97.586525,1271500
2016-06-08,108.610001,108.930000,108.500000,108.839996,97.928413,1286500
2016-06-09,108.449997,108.730003,108.220001,108.620003,97.730469,1743400
2016-06-10,107.779999,107.919998,107.160004,107.500000,96.722763,1666400
2016-06-13,107.150002,107.680000,106.589996,106.610001,95.921997,2354800
2016-06-14,105.900002,106.330002,105.360001,105.949997,95.749367,2170100
2016-06-15,106.190002,106.599998,105.739998,105.839996,95.649971,1841500
2016-06-16,105.300003,106.180000,104.699997,106.150002,95.930130,1884300
2016-06-17,106.120003,106.120003,105.389999,105.800003,95.613831,1713000
2016-06-20,106.930000,107.389999,106.459999,106.519997,96.264503,2402900
2016-06-21,106.800003,106.989998,106.389999,106.750000,96.472351,2248300
2016-06-22,106.800003,107.279999,106.440002,106.510002,96.255470,2002700
2016-06-23,107.419998,108.000000,107.139999,107.980003,97.583931,1622300
2016-06-24,104.120003,105.940002,103.860001,104.050003,94.032295,7370400
2016-06-27,103.220001,103.230003,101.510002,101.980003,92.161606,5213600
2016-06-28,103.080002,103.860001,102.830002,103.849998,93.851578,7569500
2016-06-29,104.680000,105.830002,104.650002,105.709999,95.532494,2635700
2016-06-30,106.010002,107.199997,105.620003,107.160004,96.842896,5552300
2016-07-01,107.160004,107.750000,107.070000,107.370003,97.032669,2938000
2016-07-05,106.940002,107.000000,106.139999,106.570000,96.309685,3019900
2016-07-06,106.199997,107.260002,105.879997,107.220001,96.897102,1767700
2016-07-07,107.370003,107.769997,106.750000,107.169998,96.851921,1669800
2016-07-08,107.910004,108.989998,107.860001,108.839996,98.361122,2362200
2016-07-11,109.190002,109.620003,109.000000,109.290001,98.767807,3868300
2016-07-12,109.879997,110.400002,109.680000,110.199997,99.590202,3222800
2016-07-13,110.430000,110.500000,109.809998,110.139999,99.535965,1485700
2016-07-14,110.720001,110.989998,110.459999,110.669998,100.014931,1561100
2016-07-15,110.889999,110.970001,110.290001,110.550003,99.906494,1385500
2016-07-18,110.650002,110.930000,110.440002,110.860001,100.186668,1359900
2016-07-19,110.620003,110.750000,110.400002,110.639999,99.987823,3154100
2016-07-20,110.680000,111.330002,110.660004,111.230003,100.521019,1135900
2016-07-21,111.180000,111.290001,110.519997,110.790001,100.123405,3393400
2016-07-22,110.900002,111.360001,110.709999,111.320000,100.602364,3546700
2016-07-25,111.239998,111.269997,110.690002,111.029999,100.340294,1394200
2016-07-26,111.059998,111.339996,110.629997,111.150002,100.448715,1432300
2016-07-27,111.410004,111.419998,110.559998,111.019997,100.331245,1977500
2016-07-28,110.889999,111.379997,110.660004,111.160004,100.457794,1945800
2016-07-29,111.089996,111.620003,110.820000,111.419998,100.692719,1638200
2016-08-01,111.400002,111.669998,111.000000,111.269997,100.557190,2093200
2016-08-02,111.190002,111.230003,109.949997,110.430000,99.798050,2473900
2016-08-03,110.389999,110.860001,110.209999,110.839996,100.168587,1353600
2016-08-04,110.849998,111.180000,110.690002,110.970001,100.286049,1113600
2016-08-05,111.419998,111.919998,111.320000,111.889999,101.117485,1379600
2016-08-08,111.989998,112.120003,111.690002,111.820000,101.054222,1238800
2016-08-09,111.940002,112.180000,111.750000,111.919998,101.144615,1032500
2016-08-10,111.940002,112.050003,111.419998,111.589996,100.846367,1259100
2016-08-11,111.980003,112.260002,111.730003,112.150002,101.352463,1378000
2016-08-12,111.970001,112.169998,111.760002,112.040001,101.253075,1542900
2016-08-15,112.290001,112.639999,112.070000,112.449997,101.623566,1442800
2016-08-16,112.230003,112.239998,111.809998,111.809998,101.045197,1228600
2016-08-17,111.839996,112.029999,111.269997,111.949997,101.171700,2791500
2016-08-18,111.919998,112.300003,111.709999,112.300003,101.488022,972100
2016-08-19,112.000000,112.230003,111.730003,112.139999,101.343407,1000600
2016-08-22,112.040001,112.250000,111.769997,112.169998,101.370529,1102000
2016-08-23,112.480003,112.779999,112.440002,112.470001,101.641640,3252300
2016-08-24,112.430000,112.459999,111.589996,111.839996,101.072289,2267800
2016-08-25,111.699997,112.070000,111.550003,111.769997,101.009048,1205200
2016-08-26,111.870003,112.550003,111.050003,111.540001,100.801193,1851100
2016-08-29,111.720001,112.330002,111.699997,112.150002,101.352463,1071200
2016-08-30,112.160004,112.300003,111.660004,111.970001,101.189781,1534600
2016-08-31,111.879997,111.900002,111.199997,111.650002,100.900612,1393700
2016-09-01,111.769997,111.889999,110.970001,111.709999,100.954811,1670900
2016-09-02,112.190002,112.510002,111.919998,112.279999,101.469940,1563200
2016-09-06,112.459999,112.620003,112.019997,112.599998,101.759132,4111700
2016-09-07,112.540001,112.750000,112.290001,112.750000,101.894684,1590000
2016-09-08,112.570000,112.669998,112.260002,112.459999,101.632629,1152400
2016-09-09,111.720001,111.730003,109.650002,109.660004,99.102203,3337400
2016-09-12,109.190002,111.400002,109.050003,111.190002,100.484894,3043500
2016-09-13,109.949997,110.010002,108.570000,108.919998,98.912933,5122100
2016-09-14,109.050003,109.709999,108.610001,108.930000,98.922005,2041600
2016-09-15,108.860001,110.250000,108.739998,110.050003,99.939102,2960400
2016-09-16,109.750000,109.769997,109.220001,109.610001,99.539543,2779400
2016-09-19,110.190002,110.500000,109.519997,109.769997,99.684837,3430200
2016-09-20,110.290001,110.330002,109.690002,109.720001,99.639427,1603400
2016-09-21,110.110001,111.080002,109.709999,110.980003,100.783653,1971800
2016-09-22,111.629997,111.919998,111.529999,111.790001,101.519241,1525300
2016-09-23,111.589996,111.680000,111.110001,111.150002,100.938011,1531900
2016-09-26,110.639999,110.870003,110.209999,110.269997,100.138893,2136700
2016-09-27,110.230003,110.949997,109.989998,110.900002,100.711014,1292400
2016-09-28,111.059998,111.599998,110.459999,111.550003,101.301308,1439800
2016-09-29,111.480003,111.620003,110.169998,110.459999,100.311424,2037100
2016-09-30,110.970001,111.709999,110.750000,111.330002,101.101517,1722500
2016-10-03,111.089996,111.230003,110.629997,110.989998,100.792740,2207600
2016-10-04,111.120003,111.220001,110.099998,110.489998,100.338676,2701100
2016-10-05,110.779999,111.220001,110.589996,110.919998,100.729156,2119000
2016-10-06,110.750000,111.089996,110.389999,110.959999,100.765511,1067600
2016-10-07,111.150002,111.230003,110.059998,110.540001,100.384079,1770400
2016-10-10,110.540001,111.440002,110.540001,111.139999,100.928947,1135000
2016-10-11,110.940002,110.949997,109.239998,109.660004,99.584946,1996900
2016-10-12,109.779999,110.129997,109.459999,109.790001,99.702995,1849100
2016-10-13,109.010002,109.720001,108.480003,109.400002,99.348839,1986200
2016-10-14,110.000000,110.320000,109.360001,109.370003,99.321571,2673900
2016-10-17,109.379997,109.540001,108.940002,109.059998,99.040047,2507700
2016-10-18,109.919998,110.029999,109.500000,109.699997,99.621254,1635200
2016-10-19,109.940002,110.250000,109.620003,110.050003,99.939102,1408200
2016-10-20,109.900002,110.169998,109.419998,109.839996,99.748398,2017000
2016-10-21,109.410004,109.900002,109.199997,109.800003,99.712067,1234400
2016-10-24,110.389999,110.599998,110.129997,110.349998,100.211525,2004700
2016-10-25,110.250000,110.330002,109.790001,109.879997,99.784737,2079100
2016-10-26,109.470001,109.970001,109.260002,109.550003,99.485062,1827200
2016-10-27,110.000000,110.000000,109.080002,109.180000,99.149033,1597800
2016-10-28,109.110001,109.559998,108.470001,108.820000,98.822121,2868100
2016-10-31,109.050003,109.209999,108.809998,108.889999,98.885696,1913600
2016-11-01,109.099998,109.190002,107.389999,108.080002,98.150108,3169800
2016-11-02,107.870003,108.080002,107.110001,107.330002,97.469017,2957400
2016-11-03,107.419998,107.629997,106.709999,106.860001,97.042183,2096400
2016-11-04,106.889999,107.510002,106.690002,106.790001,96.978607,2805400
2016-11-07,108.410004,109.169998,108.209999,109.150002,99.121780,2527700
2016-11-08,109.010002,109.989998,108.730003,109.620003,99.548622,2074200
2016-11-09,108.769997,111.330002,108.500000,110.980003,100.783653,6482000
2016-11-10,111.589996,112.129997,110.480003,111.370003,101.137840,5083500
2016-11-11,111.000000,111.510002,110.690002,111.410004,101.174156,4005200
2016-11-14,111.779999,112.050003,111.290001,111.699997,101.437500,5234000
2016-11-15,112.040001,112.599998,111.760002,112.570000,102.227585,6037200
2016-11-16,112.370003,112.529999,112.139999,112.410004,102.082283,7113900
2016-11-17,112.529999,113.040001,112.349998,112.980003,102.599915,1874800
2016-11-18,113.050003,113.120003,112.669998,112.769997,102.409218,2298200
2016-11-21,113.120003,113.629997,112.870003,113.620003,103.181114,2493900
2016-11-22,113.879997,114.040001,113.440002,113.949997,103.480789,2673200
2016-11-23,113.720001,114.120003,113.489998,114.110001,103.626076,1818700
2016-11-25,114.349998,114.550003,114.209999,114.550003,104.025673,889800
2016-11-28,114.320000,114.410004,113.800003,113.889999,103.426285,1849800
2016-11-29,113.900002,114.349998,113.680000,114.050003,103.571609,1544200
2016-11-30,114.470001,114.550003,113.779999,113.779999,103.326401,4406200
2016-12-01,114.029999,114.029999,113.070000,113.309998,102.899597,2601100
2016-12-02,113.339996,113.669998,113.150002,113.309998,102.899597,1755900
2016-12-05,113.900002,114.370003,113.769997,114.099998,103.617020,3842900
2016-12-06,114.339996,114.709999,114.019997,114.680000,104.143715,2357100
2016-12-07,114.629997,116.190002,114.510002,116.099998,105.433281,4000000
2016-12-08,116.180000,116.849998,115.970001,116.519997,105.814674,2679400
2016-12-09,116.769997,117.150002,116.620003,117.150002,106.386772,2310200
2016-12-12,117.120003,117.349998,116.589996,116.849998,106.114357,4224500
2016-12-13,117.300003,117.790001,117.129997,117.529999,106.731880,4393900
2016-12-14,117.480003,117.730003,116.230003,116.470001,105.769241,3885400
2016-12-15,116.559998,117.529999,116.500000,116.949997,106.205177,3343100
2016-12-16,117.269997,117.379997,116.589996,116.769997,106.041718,1991600
2016-12-19,116.959999,117.320000,116.800003,117.099998,106.341393,2405700
2016-12-20,116.879997,116.930000,116.599998,116.870003,106.795555,2942400
2016-12-21,116.870003,116.919998,116.540001,116.540001,106.493996,2248600
2016-12-22,116.419998,116.510002,115.980003,116.239998,106.219856,3105800
2016-12-23,116.230003,116.419998,116.129997,116.419998,106.384331,2325800
2016-12-27,116.570000,116.989998,116.500000,116.709999,106.649323,3386800
2016-12-28,116.879997,116.930000,115.660004,115.739998,105.762947,2591000
2016-12-29,115.739998,116.029999,115.470001,115.750000,105.772079,1622700
2016-12-30,116.000000,116.000000,114.959999,115.320000,105.379150,2909900
2017-01-03,116.150002,116.550003,115.489998,116.199997,106.183289,2731600
2017-01-04,116.470001,117.190002,116.419998,117.089996,106.996567,3228700
2017-01-05,116.949997,117.089996,116.400002,116.860001,106.786423,2604000
2017-01-06,117.019997,117.519997,116.639999,117.230003,107.124512,2317600
2017-01-09,117.099998,117.139999,116.739998,116.779999,106.713295,2461400
2017-01-10,116.760002,117.360001,116.620003,116.870003,106.795555,2055300
2017-01-11,116.910004,117.239998,116.489998,117.239998,107.133667,2751800
2017-01-12,117.040001,117.040001,116.010002,116.930000,106.850365,2342300
2017-01-13,116.989998,117.400002,116.980003,117.220001,107.115356,2031800
2017-01-17,116.860001,117.059998,116.470001,116.699997,106.640182,2583600
2017-01-18,116.800003,117.000000,116.480003,116.970001,106.886902,1901700
2017-01-19,117.029999,117.139999,116.239998,116.510002,106.466560,1899300
2017-01-20,116.839996,117.230003,116.589996,116.910004,106.832100,2636100
2017-01-23,116.750000,116.970001,116.169998,116.599998,106.548820,1938900
2017-01-24,116.820000,117.739998,116.739998,117.510002,107.380371,2165400
2017-01-25,118.019997,118.559998,117.940002,118.519997,108.303291,2427800
2017-01-26,118.559998,118.620003,118.230003,118.349998,108.147934,2178500
2017-01-27,118.449997,118.480003,118.019997,118.160004,107.974342,1479500
2017-01-30,117.730003,117.800003,116.680000,117.360001,107.243279,3006100
2017-01-31,117.000000,117.459999,116.730003,117.459999,107.334671,3309700
2017-02-01,117.860001,118.040001,117.070000,117.449997,107.325539,2614500
2017-02-02,117.209999,117.720001,117.019997,117.529999,107.398651,1745200
2017-02-03,117.989998,118.519997,117.919998,118.419998,108.211929,1837600
2017-02-06,118.260002,118.410004,117.940002,118.139999,107.956062,1598800
2017-02-07,118.430000,118.529999,117.959999,118.129997,107.946922,3365700
2017-02-08,118.129997,118.320000,117.690002,118.260002,108.065742,1836000
2017-02-09,118.260002,119.209999,118.260002,119.040001,108.778503,1635300
2017-02-10,119.290001,119.699997,119.209999,119.540001,109.235382,1837800
2017-02-13,119.919998,120.330002,119.870003,120.139999,109.783646,1985500
2017-02-14,120.099998,120.629997,119.849998,120.580002,110.185730,2051200
2017-02-15,120.570000,121.349998,120.449997,121.239998,110.788811,1998200
2017-02-16,121.250000,121.370003,120.639999,121.129997,110.688316,2034600
2017-02-17,120.660004,121.309998,120.660004,121.309998,110.852806,1948400
2017-02-21,121.550003,122.129997,121.389999,122.029999,111.510750,2422800
2017-02-22,121.820000,122.029999,121.680000,121.870003,111.364540,1974000
2017-02-23,122.209999,122.230003,121.320000,121.779999,111.282303,2024900
2017-02-24,121.379997,121.989998,121.239998,121.980003,111.465034,2962900
2017-02-27,121.919998,122.360001,121.739998,122.250000,111.711769,2625100
2017-02-28,122.180000,122.180000,121.610001,121.800003,111.300575,2231800
2017-03-01,122.809998,123.730003,122.650002,123.440002,112.799179,2874400
2017-03-02,123.419998,123.419998,122.610001,122.650002,112.077301,2421400
2017-03-03,122.629997,122.800003,122.330002,122.750000,112.168686,1651200
2017-03-06,122.480003,122.480003,121.900002,122.269997,111.730042,1716200
2017-03-07,122.209999,122.290001,121.750000,121.879997,111.373657,1612500
2017-03-08,121.989998,122.180000,121.470001,121.540001,111.062981,2374200
2017-03-09,121.599998,121.889999,121.019997,121.599998,111.117813,3852800
2017-03-10,122.190002,122.250000,121.459999,122.040001,111.519875,2987300
2017-03-13,122.059998,122.160004,121.860001,122.129997,111.602104,2003900
2017-03-14,121.870003,121.870003,121.239998,121.690002,111.200050,2269500
2017-03-15,121.980003,123.040001,121.889999,122.790001,112.205223,1892200
2017-03-16,122.959999,123.000000,122.430000,122.639999,112.068146,2050100
2017-03-17,122.839996,122.879997,122.449997,122.570000,112.004189,1974000
2017-03-20,122.510002,122.620003,122.070000,122.279999,111.739182,3239900
2017-03-21,122.690002,122.720001,120.440002,120.570000,110.176590,3355100
2017-03-22,120.480003,120.910004,120.099998,120.730003,110.322807,2896300
2017-03-23,120.660004,121.389999,120.470001,120.690002,110.286240,2257100
2017-03-24,120.419998,120.739998,119.660004,120.160004,110.297272,2305400
2017-03-27,119.180000,120.190002,118.889999,120.019997,110.168755,2927700
2017-03-28,119.959999,121.139999,119.779999,120.860001,110.939804,2699200
2017-03-29,120.879997,121.230003,120.580002,121.080002,111.141739,3196500
2017-03-30,121.139999,121.620003,120.989998,121.529999,111.554817,2076900
2017-03-31,121.419998,121.720001,121.260002,121.320000,111.362038,1815900
2017-04-03,121.449997,121.500000,120.330002,121.019997,111.086662,3103100
2017-04-04,120.889999,121.110001,120.639999,121.080002,111.141739,2462600
2017-04-05,121.489998,122.019997,120.440002,120.589996,110.691971,3905800
2017-04-06,120.690002,121.260002,120.379997,120.970001,111.040779,2056100
2017-04-07,120.839996,121.290001,120.589996,120.879997,110.958168,1997000
2017-04-10,121.040001,121.510002,120.699997,121.029999,111.095833,1669500
2017-04-11,120.870003,121.000000,120.059998,120.989998,111.059113,2895500
2017-04-12,120.879997,120.989998,120.230003,120.370003,110.490036,1967200
2017-04-13,120.150002,120.559998,119.550003,119.550003,109.737320,2852200
2017-04-17,119.879997,120.610001,119.680000,120.589996,110.691971,3198700
2017-04-18,120.199997,120.570000,119.849998,120.330002,110.453316,1865800
2017-04-19,120.720001,120.919998,120.080002,120.230003,110.361504,1806900
2017-04-20,120.589996,121.430000,120.370003,121.220001,111.270256,1783400
2017-04-21,121.209999,121.209999,120.610001,120.830002,110.912277,2006500
2017-04-24,122.169998,122.279999,121.879997,122.110001,112.087212,2178800
2017-04-25,122.559998,123.089996,122.519997,122.870003,112.784821,2145200
2017-04-26,122.900002,123.449997,122.849998,122.900002,112.812370,3080100
2017-04-27,123.120003,123.209999,122.690002,123.019997,112.922516,1868200
2017-04-28,123.160004,123.209999,122.550003,122.610001,112.546188,1795800
2017-05-01,122.930000,123.190002,122.620003,122.930000,112.839905,1983100
2017-05-02,123.089996,123.250000,122.699997,122.930000,112.839905,1756900
2017-05-03,122.589996,122.779999,122.279999,122.629997,112.564537,3691000
2017-05-04,122.830002,122.830002,122.160004,122.720001,112.647133,1564300
2017-05-05,122.949997,123.330002,122.680000,123.330002,113.207077,2057700
2017-05-08,123.360001,123.449997,122.900002,123.139999,113.032661,2150900
2017-05-09,123.360001,123.430000,122.849998,123.099998,112.995949,1846200
2017-05-10,123.089996,123.379997,122.930000,123.370003,113.243790,1468500
2017-05-11,123.019997,123.129997,122.330002,123.010002,112.913345,1499600
2017-05-12,122.910004,122.910004,122.599998,122.769997,112.693031,1235300
2017-05-15,123.070000,123.589996,123.040001,123.430000,113.298874,3097000
2017-05-16,123.629997,123.650002,123.070000,123.360001,113.234604,2128400
2017-05-17,122.309998,122.559998,121.070000,121.139999,111.196815,3703500
2017-05-18,120.940002,122.019997,120.849998,121.500000,111.527283,2883400
2017-05-19,121.910004,122.769997,121.820000,122.370003,112.325867,2144200
2017-05-22,122.669998,123.099998,122.639999,123.019997,112.922516,1810100
2017-05-23,123.250000,123.389999,122.949997,123.230003,113.115273,1796600
2017-05-24,123.440002,123.660004,123.230003,123.589996,113.445717,1552200
2017-05-25,123.900002,124.269997,123.790001,124.110001,113.923035,1492300
2017-05-26,124.000000,124.150002,123.930000,124.089996,113.904686,1320800
2017-05-30,123.870003,124.059998,123.709999,123.889999,113.721100,1348300
2017-05-31,124.010002,124.089996,123.309998,123.849998,113.684402,2043800
2017-06-01,124.169998,125.000000,123.959999,125.000000,114.739998,1926700
2017-06-02,125.089996,125.580002,124.870003,125.410004,115.116348,2839300
2017-06-05,125.419998,125.500000,125.220001,125.250000,114.969490,1494200
2017-06-06,124.959999,125.290001,124.779999,124.930000,114.675743,2985200
2017-06-07,125.120003,125.239998,124.680000,125.070000,114.804260,1253300
2017-06-08,125.120003,125.529999,124.879997,125.290001,115.006195,1826700
2017-06-09,125.480003,126.019997,124.449997,125.190002,114.914398,2585600
2017-06-12,125.059998,125.199997,124.629997,125.169998,114.896049,1973500
2017-06-13,125.519997,125.839996,125.320000,125.790001,115.465157,1567400
2017-06-14,126.000000,126.019997,125.099998,125.610001,115.299934,2584300
2017-06-15,124.769997,125.349998,124.629997,125.330002,115.042900,2483500
2017-06-16,125.419998,125.529999,124.739998,125.250000,114.969490,2018000
2017-06-19,125.669998,126.349998,125.669998,126.269997,115.905731,1816100
2017-06-20,126.160004,126.169998,125.400002,125.410004,115.116348,1359500
2017-06-21,125.110001,125.199997,124.510002,124.690002,114.982628,3364600
2017-06-22,124.779999,125.080002,124.589996,124.739998,115.028725,1639300
2017-06-23,124.809998,125.190002,124.580002,125.050003,115.314590,1829300
2017-06-26,125.449997,125.690002,124.949997,125.139999,115.397606,2605600
2017-06-27,125.089996,125.230003,124.099998,124.110001,114.447784,2386300
2017-06-28,124.769997,125.410004,124.589996,125.279999,115.526695,2444400
2017-06-29,125.459999,125.480003,123.480003,124.279999,114.604538,2354500
2017-06-30,124.760002,124.900002,124.300003,124.449997,114.761314,1910000
2017-07-03,124.989998,125.300003,124.750000,124.750000,115.037941,1645700
2017-07-05,124.980003,125.019997,124.389999,124.889999,115.167046,2167500
2017-07-06,124.440002,124.550003,123.559998,123.660004,114.032829,1881800
2017-07-07,123.959999,124.620003,123.900002,124.519997,114.825867,1709700
2017-07-10,124.500000,124.830002,124.360001,124.610001,114.908867,1404700
2017-07-11,124.529999,124.730003,123.830002,124.580002,114.881195,1560200
2017-07-12,125.199997,125.629997,125.099998,125.470001,115.701897,1993100
2017-07-13,125.559998,125.760002,125.309998,125.669998,115.886353,1514100
2017-07-14,125.769997,126.500000,125.650002,126.230003,116.402748,1410900
2017-07-17,126.279999,126.449997,126.120003,126.230003,116.402748,1798400
2017-07-18,126.110001,126.330002,125.779999,126.309998,116.476524,2010000
2017-07-19,126.510002,127.050003,126.510002,127.040001,117.149681,1276400
2017-07-20,127.279999,127.279999,126.800003,127.120003,117.223457,1463800
2017-07-21,126.809998,126.989998,126.639999,126.949997,117.066673,1819500
2017-07-24,126.910004,127.059998,126.690002,126.959999,117.075928,4897700
2017-07-25,127.510002,127.570000,127.199997,127.379997,117.463211,1709400
2017-07-26,127.550003,127.599998,127.169998,127.290001,117.380219,1624400
2017-07-27,127.580002,127.580002,126.309998,127.070000,117.177338,1707800
2017-07-28,126.779999,126.959999,126.540001,126.860001,116.983688,1651800
2017-07-31,127.110001,127.180000,126.620003,126.790001,116.919121,1496600
2017-08-01,127.180000,127.209999,126.800003,127.050003,117.158913,1790600
2017-08-02,127.139999,127.139999,126.370003,126.930000,117.048233,2929400
2017-08-03,126.900002,126.910004,126.519997,126.639999,116.780823,2582500
2017-08-04,127.000000,127.070000,126.699997,126.910004,117.029816,972400
2017-08-07,127.059998,127.180000,126.879997,127.160004,117.260338,1114700
2017-08-08,127.050003,127.720001,126.610001,126.809998,116.937592,1360300
2017-08-09,126.349998,126.690002,126.169998,126.669998,116.808487,1679900
2017-08-10,126.139999,126.209999,124.800003,124.809998,115.093269,2455300
2017-08-11,124.940002,125.330002,124.800003,125.040001,115.305382,2039100
2017-08-14,125.800003,126.430000,125.610001,126.320000,116.485733,1467400
